Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,Calculated_AQI,Data_Quality_Tier
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-06-01,57.0,75.75,57.0,14.0,5.5,95.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-07-01,83.0,67.875,83.0,12.0,6.0,176.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-08-01,76.0,77.0,76.0,10.5,4.5,152.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-09-01,68.0,79.0,68.0,11.0,4.5,125.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-10-01,73.0,70.5,73.0,14.5,4.5,142.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-11-01,88.0,92.0,88.0,16.0,4.5,193.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2025-12-01,120.0,109.0,120.0,16.5,4.499999999999999,300.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2026-01-01,87.0,114.5,87.0,19.0,4.499999999999998,190.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2026-02-01,94.0,106.5,94.0,19.5,4.499999999999998,211.0,Tier_2_Rescued
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2026-03-01,,106.5,94.0,19.5,4.499999999999998,211.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-01-01,96.0,96.0,86.0,21.0,3.0,186.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-02-01,85.0,85.0,72.0,32.0,3.0,139.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-03-01,77.0,77.0,58.0,34.0,5.0,97.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-04-01,,90.0,54.0,35.0,3.0,90.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-05-01,,103.0,51.0,34.0,4.0,102.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-06-01,116.0,116.0,42.0,35.0,3.0,111.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-07-01,117.0,117.0,33.0,16.0,2.0,112.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-08-01,,105.0,30.666666666666668,22.5,3.5,104.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-09-01,,93.0,27.0,21.5,3.0,93.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-10-01,81.0,81.0,27.0,24.0,2.5,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-11-01,,71.0,27.0,11.0,2.0,71.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2022-12-01,,76.0,26.181818181818183,12.0,,76.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-01-01,83.0,83.0,25.363636363636363,18.5,2.5,83.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-02-01,80.0,80.0,48.0,5.5,,80.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-03-01,72.0,72.0,15.0,22.0,3.0,72.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-04-01,81.0,81.0,29.0,19.0,2.0,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-05-01,86.0,86.0,18.0,13.0,2.0,86.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-06-01,88.0,88.0,24.0,19.0,3.0,88.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-07-01,,84.33333333333333,23.0,15.0,2.0,84.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-08-01,,80.66666666666667,19.636363636363637,18.0,3.0,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-09-01,77.0,77.0,18.81818181818182,17.0,3.0,77.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-10-01,81.0,81.0,18.0,18.0,3.0,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-11-01,79.0,79.0,16.333333333333332,22.0,4.0,79.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2023-12-01,80.0,80.0,14.666666666666666,20.5,2.5,80.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-01-01,88.0,88.0,13.0,20.0,2.0,88.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-02-01,78.0,78.0,14.5,17.0,3.0,78.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-03-01,81.0,81.0,16.0,19.0,3.0,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-04-01,83.0,83.0,15.0,13.0,2.0,83.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-05-01,83.0,83.0,14.2,19.0,4.0,83.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-06-01,86.0,86.0,13.4,19.0,3.0,86.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-07-01,81.0,81.0,12.600000000000009,14.0,2.0,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-08-01,81.0,81.0,11.800000000000008,10.0,1.0,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-09-01,81.0,81.0,11.000000000000007,,,81.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-10-01,87.0,87.0,10.200000000000006,7.0,1.0,87.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-11-01,108.0,108.0,9.400000000000006,7.0,1.0,106.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2024-12-01,105.0,109.0,8.6,7.0,1.0,106.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-01-01,110.0,110.0,7.8,7.0,2.0,107.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-02-01,104.0,104.0,7.0,9.0,3.0,103.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-03-01,100.0,100.0,16.0,9.0,3.0,100.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-04-01,98.0,98.0,15.0,9.0,3.0,98.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-05-01,92.0,92.0,15.0,9.0,3.0,92.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-06-01,85.0,85.0,11.0,7.0,2.0,85.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-07-01,78.0,78.0,9.0,8.0,2.0,78.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-08-01,75.0,75.0,8.0,6.0,2.0,75.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-09-01,80.0,80.0,10.0,7.0,3.0,80.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-10-01,95.0,95.0,10.5,6.0,2.0,95.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-11-01,87.0,87.0,11.0,7.0,3.0,87.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2025-12-01,94.0,94.0,13.0,7.0,3.0,94.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2026-01-01,91.0,91.0,11.0,8.0,4.0,91.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2026-02-01,96.0,96.0,18.0,8.0,3.0,96.0,Tier_2_Rescued
Jammu,Kathua,Kathua Forest Complex 1069,2026-03-01,,96.0,18.0,8.0,3.0,96.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-01-01,179.0,179.0,86.0,21.0,3.0,186.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-02-01,65.0,65.0,72.0,32.0,3.0,139.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-03-01,194.0,194.0,58.0,34.0,5.0,163.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-04-01,191.0,191.0,54.0,35.0,3.0,161.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-05-01,206.0,206.0,51.0,34.0,4.0,171.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-06-01,200.0,200.0,42.0,35.0,3.0,167.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-07-01,126.0,126.0,33.0,16.0,2.0,118.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-08-01,155.0,155.0,30.666666666666668,22.5,3.5,137.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-09-01,,133.5,28.333333333333332,21.5,3.0,123.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-10-01,112.0,112.0,26.0,24.0,2.5,108.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-11-01,142.0,142.0,32.0,11.0,2.0,128.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2022-12-01,164.0,164.0,33.0,12.0,,143.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-01-01,149.0,149.0,30.0,18.5,2.5,133.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-02-01,170.0,170.0,48.0,5.5,,147.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-03-01,163.0,163.0,15.0,22.0,3.0,142.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-04-01,159.0,159.0,29.0,19.0,2.0,140.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-05-01,145.0,145.0,18.0,13.0,2.0,130.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-06-01,163.0,163.0,24.0,19.0,3.0,142.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-07-01,,161.33333333333334,23.0,15.0,2.0,141.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-08-01,,159.66666666666666,22.0,18.0,3.0,140.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-09-01,158.0,158.0,21.0,17.0,3.0,139.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-10-01,135.0,135.0,15.0,18.0,3.0,124.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-11-01,72.0,72.0,14.75,22.0,4.0,72.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2023-12-01,80.0,80.0,14.5,20.5,2.5,80.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-01-01,78.0,78.0,13.0,20.0,2.0,78.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-02-01,78.0,78.0,14.5,17.0,3.0,78.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-03-01,78.0,78.0,16.0,19.0,3.0,78.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-04-01,93.0,93.0,15.0,13.0,2.0,93.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-05-01,85.0,85.0,14.2,19.0,4.0,85.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-06-01,95.0,95.0,13.4,19.0,3.0,95.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-07-01,96.0,96.0,12.600000000000009,14.0,2.0,96.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-08-01,83.0,83.0,11.800000000000008,10.0,1.0,83.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-09-01,79.0,79.0,11.000000000000007,,,79.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-10-01,91.0,91.0,10.200000000000006,7.0,1.0,91.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-11-01,121.0,121.0,9.400000000000006,7.0,6.0,114.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2024-12-01,,126.0,11.5,7.0,6.0,118.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-01-01,126.0,126.0,11.25,7.0,6.0,118.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-02-01,141.0,141.0,11.0,11.0,7.0,128.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-03-01,133.0,133.0,21.0,10.0,8.0,122.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-04-01,137.0,137.0,23.0,10.0,8.0,125.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-05-01,126.0,126.0,21.0,10.0,7.0,118.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-06-01,116.0,116.0,17.0,9.0,5.0,111.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-07-01,109.0,109.0,17.0,9.0,6.0,106.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-08-01,95.0,95.0,14.0,7.0,4.0,95.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-09-01,105.0,105.0,17.0,7.0,4.0,104.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-10-01,104.0,104.0,23.0,6.0,4.0,103.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-11-01,,105.0,15.0,7.0,4.0,104.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2025-12-01,,110.0,14.0,7.0,5.0,107.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2026-01-01,115.0,115.0,14.0,9.0,6.0,110.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2026-02-01,113.0,113.0,16.0,7.0,6.0,109.0,Tier_2_Rescued
Jammu,Kathua,Kathua Industrial Area 1068,2026-03-01,,113.0,16.0,7.0,6.0,109.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-01-01,144.0,144.0,84.0,38.0,22.0,180.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-02-01,156.0,156.0,63.0,23.0,13.0,138.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-03-01,148.0,148.0,73.0,21.0,14.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-04-01,149.0,149.0,74.0,30.0,11.0,145.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-05-01,152.0,152.0,70.0,35.0,12.0,135.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-06-01,153.0,153.0,76.0,27.0,10.0,152.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-07-01,113.0,113.0,68.0,26.0,12.0,125.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-08-01,136.0,136.0,65.0,27.0,12.0,124.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-09-01,128.0,128.0,70.0,27.0,15.0,132.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-10-01,142.0,142.0,72.0,26.0,16.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-11-01,177.0,177.0,79.0,31.0,21.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2022-12-01,164.0,164.0,74.0,32.0,22.0,145.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-01-01,150.0,150.0,73.0,24.0,13.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-02-01,151.0,151.0,94.0,26.0,15.0,211.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-03-01,146.0,146.0,99.0,30.0,17.0,228.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-04-01,138.0,138.0,74.0,27.0,14.0,145.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-05-01,114.0,114.0,82.0,25.0,13.0,173.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-06-01,111.0,111.0,80.0,29.0,16.0,166.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-07-01,112.0,112.0,73.0,28.0,15.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-08-01,115.0,115.0,73.0,24.0,12.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-09-01,98.0,98.0,63.0,23.0,11.0,108.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-10-01,133.0,133.0,78.0,22.0,9.0,159.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-11-01,,191.0,78.125,24.333333333333332,15.0,161.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-12-01,,180.0,78.25,26.666666666666668,8.0,159.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-01-01,173.0,173.0,63.93749999999998,29.0,1.0,149.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-02-01,125.0,125.0,70.74999999999997,22.0,11.0,135.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-03-01,97.0,97.0,80.31249999999997,23.0,11.0,166.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-04-01,85.0,85.0,83.70833333333334,22.0,10.0,180.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-05-01,101.0,101.0,81.3375,20.0,10.0,169.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-06-01,109.0,109.0,79.0,21.0,12.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-07-01,56.0,56.0,81.0,19.0,12.0,169.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-08-01,63.0,63.0,77.0,20.0,15.0,156.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-09-01,65.0,65.0,72.0,20.0,15.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-10-01,100.0,100.0,73.0,23.0,19.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-11-01,194.0,194.0,83.0,25.0,5.0,176.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-12-01,,247.0,80.75,22.0,13.0,198.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-01-01,152.0,152.0,75.0,20.0,14.0,149.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-02-01,150.0,150.0,73.0,25.0,19.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-03-01,139.0,139.0,72.5,21.0,15.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-04-01,106.0,101.0,64.0,22.0,13.0,111.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-05-01,115.0,115.0,67.0,22.0,13.0,121.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-06-01,159.0,159.0,62.5,25.0,14.0,140.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-07-01,148.0,148.0,67.125,23.0,13.0,132.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-08-01,117.0,117.0,63.25,18.0,10.0,112.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-09-01,171.0,171.0,60.375,19.0,14.0,148.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-10-01,168.0,168.0,58.0,23.0,14.0,146.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-11-01,279.0,279.0,73.0,29.0,14.0,229.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2025-12-01,246.0,212.0,82.0,21.0,14.0,175.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2026-01-01,145.0,145.0,81.5,31.0,14.0,173.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2026-02-01,102.0,102.0,69.0,29.0,14.000000000000002,128.0,Tier_2_Rescued
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2026-03-01,,102.0,69.0,29.0,14.000000000000002,128.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-01-01,137.0,137.0,,33.0,13.0,125.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-02-01,140.0,140.0,,23.0,12.0,127.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-03-01,105.0,105.0,,30.0,12.0,104.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-04-01,118.0,118.0,,32.0,12.0,112.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-05-01,124.0,124.0,,33.0,11.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-06-01,134.0,134.0,,27.0,11.0,123.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-07-01,124.0,124.0,,29.0,14.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-08-01,111.0,111.0,,28.0,13.0,108.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-09-01,127.0,127.0,,23.0,11.0,118.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-10-01,,112.0,33.0,29.0,16.0,108.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-11-01,,126.0,33.0,33.0,23.0,118.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2022-12-01,,106.0,33.0,34.0,23.0,104.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-01-01,127.0,127.0,46.0,32.0,20.0,118.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-02-01,125.0,125.0,47.0,27.0,16.0,117.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-03-01,132.0,132.0,48.0,28.0,16.0,122.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-04-01,142.0,142.0,46.666666666666664,30.0,17.0,128.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-05-01,138.0,138.0,45.333333333333336,29.0,16.0,126.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-06-01,104.0,104.0,44.00000000000001,26.0,15.0,103.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-07-01,112.0,112.0,42.66666666666667,25.0,13.0,108.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-08-01,113.0,113.0,41.33333333333334,22.0,10.0,109.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-09-01,125.0,125.0,40.00000000000001,27.0,15.0,117.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-10-01,114.0,114.0,38.66666666666667,21.0,10.0,110.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-11-01,128.0,128.0,37.333333333333336,22.0,10.0,119.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2023-12-01,131.0,131.0,36.0,13.0,5.5,121.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-01-01,124.0,124.0,42.0,22.0,1.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-02-01,117.0,117.0,48.0,24.0,13.0,112.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-03-01,112.0,112.0,63.0,24.0,12.0,108.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-04-01,92.0,92.0,50.0,20.0,8.0,92.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-05-01,115.0,115.0,44.285714285714285,23.0,10.0,110.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-06-01,117.0,117.0,38.57142857142857,19.0,11.0,112.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-07-01,115.0,115.0,32.857142857142854,15.0,10.0,110.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-08-01,120.0,120.0,27.14285714285714,16.0,8.0,114.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-09-01,116.0,116.0,21.428571428571427,17.0,12.0,111.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-10-01,117.0,117.0,15.714285714285715,19.0,12.0,112.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-11-01,126.0,126.0,10.0,16.0,10.5,118.0,Tier_2_Rescued
Kashmir,Pulwama,Khrew Pulwama (PM-10) 912,2024-12-01,133.0,133.0,10.0,16.0,9.0,122.0,Tier_2_Rescued
